ID,STATE_CODE,STATE_NAME,CITY,COUNTY,LATITUDE,LONGITUDE
11225,ME,Maine,Kingfield,Franklin,44.985403,-70.183177
11226,ME,Maine,Kingman,Penobscot,45.598433,-68.23662
11227,ME,Maine,Kittery,York,43.092128,-70.742876
11228,ME,Maine,"Kittery Point",York,43.097571,-70.712108
11229,ME,Maine,Lagrange,Penobscot,45.178918,-68.83448
11230,ME,Maine,"Lambert Lake",Washington,45.545833,-67.5275
11231,ME,Maine,Lebanon,York,43.410304,-70.910986
11232,ME,Maine,Lee,Penobscot,45.363504,-68.290885
11233,ME,Maine,Leeds,Androscoggin,44.28343,-70.125277
11234,ME,Maine,Levant,Penobscot,44.884279,-68.98367
11235,ME,Maine,Lewiston,Androscoggin,44.098538,-70.191619
11236,ME,Maine,Liberty,Waldo,44.374085,-69.33058
11237,ME,Maine,Limerick,York,43.696265,-70.786556
11238,ME,Maine,Limestone,Aroostook,46.924786,-67.845086
11239,ME,Maine,Limington,York,43.726031,-70.675178
11240,ME,Maine,Lincoln,Penobscot,45.350832,-68.507693
11241,ME,Maine,Lincolnville,Waldo,44.304825,-69.082446
11242,ME,Maine,"Lincolnville Center",Waldo,44.297778,-69.108056
11243,ME,Maine,Lisbon,Androscoggin,44.025511,-70.113933
11244,ME,Maine,"Lisbon Falls",Androscoggin,43.997759,-70.073375
11245,ME,Maine,Litchfield,Kennebec,44.163437,-69.958071
11246,ME,Maine,"Little Deer Isle",Hancock,44.285213,-68.706663
11247,ME,Maine,Livermore,Androscoggin,44.383889,-70.249722
11248,ME,Maine,"Livermore Falls",Androscoggin,44.445756,-70.193614
11249,ME,Maine,"Long Island",Cumberland,43.692014,-70.15509
11250,ME,Maine,Lovell,Oxford,44.161404,-70.929951
11251,ME,Maine,Lubec,Washington,44.834772,-67.046016
11252,ME,Maine,Machias,Washington,44.72154,-67.481996
11253,ME,Maine,Machiasport,Washington,44.682039,-67.407277
11254,ME,Maine,Madawaska,Aroostook,47.329447,-68.33281
11255,ME,Maine,Madison,Somerset,44.809623,-69.8449
11256,ME,Maine,Manchester,Kennebec,44.308375,-69.884657
11257,ME,Maine,Mapleton,Aroostook,46.674634,-68.153584
11258,ME,Maine,"Mars Hill",Aroostook,46.522268,-67.862973
11259,ME,Maine,Matinicus,Knox,43.865,-68.8875
11260,ME,Maine,Mattawamkeag,Penobscot,45.526387,-68.35195
11261,ME,Maine,"Mechanic Falls",Androscoggin,44.099957,-70.368206
11262,ME,Maine,Meddybemps,Washington,45.019306,-67.382852
11263,ME,Maine,Medway,Penobscot,45.60704,-68.522709
11264,ME,Maine,Mexico,Oxford,44.562776,-70.535797
11265,ME,Maine,Milbridge,Washington,44.536601,-67.884433
11266,ME,Maine,Milford,Penobscot,44.939263,-68.629597
11267,ME,Maine,Millinocket,Penobscot,45.659563,-68.710117
11268,ME,Maine,Milo,Piscataquis,45.250697,-68.977098
11269,ME,Maine,Minot,Androscoggin,44.085556,-70.320556
11270,ME,Maine,Monhegan,Lincoln,43.764222,-69.316429
11271,ME,Maine,Monmouth,Kennebec,44.22083,-70.02627
11272,ME,Maine,Monroe,Waldo,44.592674,-69.03169
11273,ME,Maine,Monson,Piscataquis,45.298088,-69.487986
11274,ME,Maine,Monticello,Aroostook,46.300658,-67.841439
11275,ME,Maine,Moody,York,43.275,-70.5975
11276,ME,Maine,Morrill,Waldo,44.410693,-69.147105
11277,ME,Maine,"Mount Desert",Hancock,44.311547,-68.352253
11278,ME,Maine,"Mount Vernon",Kennebec,44.499342,-69.990336
11279,ME,Maine,Naples,Cumberland,43.968121,-70.598754
11280,ME,Maine,"New Gloucester",Cumberland,43.960835,-70.297381
11281,ME,Maine,"New Harbor",Lincoln,43.860541,-69.507934
11282,ME,Maine,"New Limerick",Aroostook,46.126111,-67.840833
11283,ME,Maine,"New Portland",Somerset,44.885571,-70.092857
11284,ME,Maine,"New Sharon",Franklin,44.645803,-70.013927
11285,ME,Maine,"New Sweden",Aroostook,46.955916,-68.11545
11286,ME,Maine,"New Vineyard",Franklin,44.796658,-70.121953
11287,ME,Maine,Newcastle,Lincoln,44.049866,-69.533113
11288,ME,Maine,Newfield,York,43.648056,-70.8475
11289,ME,Maine,Newport,Penobscot,44.839264,-69.267498
11290,ME,Maine,Newry,Oxford,44.407937,-70.792611
11291,ME,Maine,Nobleboro,Lincoln,44.094301,-69.482786
11292,ME,Maine,Norridgewock,Somerset,44.68994,-69.830583
11293,ME,Maine,"North Anson",Somerset,44.879662,-69.911946
11294,ME,Maine,"North Berwick",York,43.325401,-70.721173
11295,ME,Maine,"North Bridgton",Cumberland,44.098611,-70.699167
11296,ME,Maine,"North Haven",Knox,44.143598,-68.866744
11297,ME,Maine,"North Jay",Franklin,44.547222,-70.238611
11298,ME,Maine,"North Monmouth",Kennebec,44.275328,-70.036686
11299,ME,Maine,"North Turner",Androscoggin,44.335031,-70.256147
11300,ME,Maine,"North Vassalboro",Kennebec,44.477748,-69.57808
11301,ME,Maine,"North Waterboro",York,43.639976,-70.729799
11302,ME,Maine,"North Waterford",Oxford,44.206511,-70.717393
11303,ME,Maine,"North Yarmouth",Cumberland,43.829722,-70.276944
11304,ME,Maine,"Northeast Harbor",Hancock,44.294167,-68.290278
11305,ME,Maine,Norway,Oxford,44.212654,-70.560135
11306,ME,Maine,Oakfield,Aroostook,46.108753,-68.129805
11307,ME,Maine,Oakland,Kennebec,44.51729,-69.740082
11308,ME,Maine,"Ocean Park",York,43.500556,-70.386667
11309,ME,Maine,Ogunquit,York,43.228457,-70.597176
11310,ME,Maine,Olamon,Penobscot,45.120833,-68.611111
11311,ME,Maine,"Old Orchard Beach",York,43.517449,-70.392053
11312,ME,Maine,"Old Town",Penobscot,44.943044,-68.67496
11313,ME,Maine,Oquossoc,Franklin,44.966389,-70.774167
11314,ME,Maine,Orient,Aroostook,45.805639,-67.837741
11315,ME,Maine,Orland,Hancock,44.545818,-68.731312
11316,ME,Maine,Orono,Penobscot,44.883056,-68.6725
11317,ME,Maine,Orrington,Penobscot,44.726347,-68.787597
11318,ME,Maine,"Orrs Island",Cumberland,43.77267,-69.966793
11319,ME,Maine,"Owls Head",Knox,44.073186,-69.089416
11320,ME,Maine,Oxbow,Aroostook,46.401955,-68.521792
11321,ME,Maine,Oxford,Oxford,44.11183,-70.509799
11322,ME,Maine,Palermo,Waldo,44.384282,-69.43337
11323,ME,Maine,Palmyra,Somerset,44.857578,-69.381084
11324,ME,Maine,Paris,Oxford,44.259722,-70.501111
11325,ME,Maine,Parsonsfield,York,43.785361,-70.892717
11326,ME,Maine,Passadumkeag,Penobscot,45.183687,-68.604328
11327,ME,Maine,Patten,Penobscot,46.01316,-68.464669
11328,ME,Maine,"Peaks Island",Cumberland,43.658921,-70.194017
11329,ME,Maine,Pemaquid,Lincoln,43.892389,-69.528919
11330,ME,Maine,Pembroke,Washington,44.965396,-67.200204
11331,ME,Maine,Penobscot,Hancock,44.434371,-68.757409
11332,ME,Maine,Perham,Aroostook,46.844167,-68.197778
11333,ME,Maine,Perry,Washington,44.988824,-67.092882
11334,ME,Maine,Peru,Oxford,44.494408,-70.443459
11335,ME,Maine,Phillips,Franklin,44.837486,-70.360079
11336,ME,Maine,Phippsburg,Sagadahoc,43.768816,-69.814982
11337,ME,Maine,Pittsfield,Somerset,44.787109,-69.40223
11338,ME,Maine,Plymouth,Penobscot,44.769938,-69.226562
11339,ME,Maine,Poland,Androscoggin,44.021162,-70.379664
11340,ME,Maine,"Port Clyde",Knox,43.927222,-69.253333
11341,ME,Maine,Portage,Aroostook,46.775303,-68.487675
11342,ME,Maine,Porter,Oxford,43.826216,-70.924266
11343,ME,Maine,Portland,Cumberland,43.660564,-70.258864
11344,ME,Maine,Pownal,Cumberland,43.890042,-70.195497
11345,ME,Maine,"Presque Isle",Aroostook,46.684151,-68.01179
11346,ME,Maine,Princeton,Washington,45.213091,-67.600826
11347,ME,Maine,"Prospect Harbor",Hancock,44.419489,-68.027943
11348,ME,Maine,Randolph,Kennebec,44.228704,-69.774918
11349,ME,Maine,Rangeley,Franklin,44.96306,-70.665844
11350,ME,Maine,Raymond,Cumberland,43.921917,-70.449834
11351,ME,Maine,Readfield,Kennebec,44.403221,-69.950634
11352,ME,Maine,Richmond,Sagadahoc,44.104213,-69.821077
11353,ME,Maine,Robbinston,Washington,45.067007,-67.143301
11354,ME,Maine,Rockland,Knox,44.112326,-69.113938
11355,ME,Maine,Rockport,Knox,44.188787,-69.090114
11356,ME,Maine,Rockwood,Somerset,45.659329,-69.822442
11357,ME,Maine,"Round Pond",Lincoln,43.924983,-69.46617
11358,ME,Maine,Roxbury,Oxford,44.65657,-70.609188
11359,ME,Maine,Rumford,Oxford,44.543446,-70.564475
11360,ME,Maine,"Rumford Center","",44.592334,-70.700058
11361,ME,Maine,Sabattus,Androscoggin,44.113269,-70.074792
11362,ME,Maine,Saco,York,43.520946,-70.454632
11363,ME,Maine,"Saint Agatha",Aroostook,47.238655,-68.323237
11364,ME,Maine,"Saint Albans",Somerset,44.929264,-69.399179
11365,ME,Maine,"Saint David",Aroostook,47.334328,-68.231368
11366,ME,Maine,"Saint Francis",Aroostook,47.14071,-68.950309
11367,ME,Maine,"Salsbury Cove",Hancock,44.430556,-68.284167
11368,ME,Maine,"Sandy Point",Waldo,44.514722,-68.813333
11369,ME,Maine,Sanford,York,43.428541,-70.758479
11370,ME,Maine,Sangerville,Piscataquis,45.140571,-69.321772
11371,ME,Maine,Sargentville,Hancock,44.3345,-68.705221
11372,ME,Maine,Scarborough,Cumberland,43.578056,-70.322222
11373,ME,Maine,"Seal Cove",Hancock,44.285833,-68.399167
11374,ME,Maine,"Seal Harbor",Hancock,44.303056,-68.240833
11375,ME,Maine,Searsmont,Waldo,44.377035,-69.219579
11376,ME,Maine,Searsport,Waldo,44.487672,-68.931125
11377,ME,Maine,Sebago,Cumberland,43.882247,-70.633865
11378,ME,Maine,"Sebago Lake",Cumberland,43.758355,-70.573454
11379,ME,Maine,"Sebasco Estates",Sagadahoc,43.769342,-69.857557
11380,ME,Maine,Sebec,Piscataquis,45.306944,-69.033889
11381,ME,Maine,Sedgwick,Hancock,44.33552,-68.637659
11382,ME,Maine,Shapleigh,York,43.567353,-70.828619
11383,ME,Maine,Shawmut,Somerset,44.627778,-69.586944
11384,ME,Maine,Sheridan,Aroostook,46.657222,-68.405556
11385,ME,Maine,Sherman,Aroostook,45.877727,-68.369587
11386,ME,Maine,"Shirley Mills",Piscataquis,45.365556,-69.618611
11387,ME,Maine,Sinclair,Aroostook,47.174384,-68.267922
11388,ME,Maine,Skowhegan,Somerset,44.777212,-69.697571
11389,ME,Maine,Smithfield,Somerset,44.630107,-69.807496
11390,ME,Maine,"Smyrna Mills",Aroostook,46.146412,-68.206363
11391,ME,Maine,Solon,Somerset,44.967605,-69.833018
11392,ME,Maine,Sorrento,Hancock,44.490696,-68.178665
11393,ME,Maine,"South Berwick",York,43.229201,-70.785949
11394,ME,Maine,"South Bristol",Lincoln,43.867714,-69.561367
11395,ME,Maine,"South Casco",Cumberland,43.876736,-70.512938
11396,ME,Maine,"South China",Kennebec,44.395334,-69.58036
11397,ME,Maine,"South Freeport",Cumberland,43.819722,-70.11
11398,ME,Maine,"South Gardiner",Kennebec,44.18,-69.757222
11399,ME,Maine,"South Paris",Oxford,44.216674,-70.501179
11400,ME,Maine,"South Portland",Cumberland,43.631847,-70.270878
11401,ME,Maine,"South Thomaston",Knox,44.037785,-69.135937
11402,ME,Maine,"South Windham",Cumberland,43.815,-70.4275
11403,ME,Maine,Southport,Lincoln,43.823775,-69.667343
11404,ME,Maine,"Southwest Harbor",Hancock,44.2823,-68.326471
11405,ME,Maine,Springfield,Penobscot,45.42638,-68.110756
11406,ME,Maine,Springvale,York,43.471499,-70.806445
11407,ME,Maine,"Spruce Head",Knox,44.010405,-69.17071
11408,ME,Maine,"Squirrel Island",Lincoln,43.809031,-69.630974
11409,ME,Maine,Stacyville,Penobscot,45.885892,-68.461844
11410,ME,Maine,Standish,Cumberland,43.814211,-70.480657
11411,ME,Maine,"Steep Falls",Cumberland,43.757137,-70.645627
11412,ME,Maine,Stetson,Penobscot,44.884337,-69.106877
11413,ME,Maine,Steuben,Washington,44.497082,-67.950319
11414,ME,Maine,Stillwater,Penobscot,44.908333,-68.686944
11415,ME,Maine,Stockholm,Aroostook,47.064299,-68.208614
11416,ME,Maine,"Stockton Springs",Waldo,44.514056,-68.855974
11417,ME,Maine,Stoneham,Oxford,44.238201,-70.852936
11418,ME,Maine,Stonington,Hancock,44.175197,-68.674617
11419,ME,Maine,Stratton,Franklin,45.123197,-70.431928
11420,ME,Maine,Strong,Franklin,44.82236,-70.222054
11421,ME,Maine,Sullivan,Hancock,44.520278,-68.197222
11422,ME,Maine,Sumner,Oxford,44.372804,-70.432314
11423,ME,Maine,Sunset,Hancock,44.217404,-68.707002
11424,ME,Maine,Surry,Hancock,44.488272,-68.506272
11425,ME,Maine,"Swans Island",Hancock,44.145,-68.452222
11426,ME,Maine,Temple,Franklin,44.695417,-70.242635
11427,ME,Maine,"Tenants Harbor",Knox,43.955473,-69.231501
11428,ME,Maine,Thomaston,Knox,44.084568,-69.188803
11429,ME,Maine,Thorndike,Waldo,44.574406,-69.248658
11430,ME,Maine,Topsfield,Washington,45.430403,-67.747253
11431,ME,Maine,Topsham,Sagadahoc,43.941286,-69.964479
11432,ME,Maine,Trevett,Lincoln,43.893508,-69.674601
11433,ME,Maine,Troy,Waldo,44.675657,-69.25488
11434,ME,Maine,Turner,Androscoggin,44.255669,-70.249444
11435,ME,Maine,Union,Knox,44.242404,-69.252435
11436,ME,Maine,Unity,Waldo,44.600676,-69.332778
11437,ME,Maine,"Van Buren",Aroostook,47.158857,-67.94589
11438,ME,Maine,Vanceboro,Washington,45.558761,-67.463419
11439,ME,Maine,Vassalboro,Kennebec,44.440455,-69.651904
11440,ME,Maine,Vienna,Kennebec,44.533333,-69.985278
11441,ME,Maine,Vinalhaven,Knox,44.03968,-68.836816
11442,ME,Maine,Waite,Washington,45.357741,-67.642812
11443,ME,Maine,Waldoboro,Lincoln,44.104601,-69.374537
11444,ME,Maine,Wallagrass,Aroostook,47.151529,-68.598081
11445,ME,Maine,Walpole,Lincoln,43.946235,-69.55165
11446,ME,Maine,Warren,Knox,44.127066,-69.247894
11447,ME,Maine,Washburn,Aroostook,46.788271,-68.133836
11448,ME,Maine,Washington,Knox,44.269281,-69.384237
11449,ME,Maine,Waterboro,York,43.566097,-70.743115
11450,ME,Maine,Waterford,Oxford,44.181389,-70.717778
11451,ME,Maine,Waterville,Kennebec,44.547967,-69.635917
11452,ME,Maine,Wayne,Kennebec,44.349283,-70.0712
11453,ME,Maine,Weld,Franklin,44.701624,-70.4249
11454,ME,Maine,Wells,York,43.314352,-70.596883
11455,ME,Maine,Wesley,Washington,44.715,-67.461944
11456,ME,Maine,"West Baldwin",Cumberland,43.829873,-70.749015
11457,ME,Maine,"West Bethel",Oxford,44.401944,-70.861667
11458,ME,Maine,"West Boothbay Harbor",Lincoln,43.848889,-69.643889
11459,ME,Maine,"West Enfield",Penobscot,45.187778,-68.468333
11460,ME,Maine,"West Farmington",Franklin,44.662778,-70.155833
11461,ME,Maine,"West Forks",Somerset,45.383905,-69.984057
11462,ME,Maine,"West Kennebunk",York,43.408611,-70.581944
11463,ME,Maine,"West Minot",Androscoggin,44.171111,-70.366389
11464,ME,Maine,"West Newfield",York,43.643417,-70.913476
11465,ME,Maine,"West Paris",Oxford,44.32527,-70.573167
11466,ME,Maine,"West Poland",Androscoggin,44.047167,-70.450166
11467,ME,Maine,"West Rockport",Knox,44.181966,-69.151049
11468,ME,Maine,Westbrook,Cumberland,43.684268,-70.358033
11469,ME,Maine,Westfield,Aroostook,46.508687,-67.897365
11470,ME,Maine,Whitefield,Lincoln,44.217844,-69.602164
11471,ME,Maine,Whiting,Washington,44.790833,-67.176111
11472,ME,Maine,Wilton,Franklin,44.59107,-70.296064
11473,ME,Maine,Windham,Cumberland,43.795771,-70.414281
11474,ME,Maine,Windsor,Kennebec,44.300878,-69.580587
11475,ME,Maine,Winn,Penobscot,45.456786,-68.357465
11476,ME,Maine,"Winter Harbor",Hancock,44.390038,-68.084316
11477,ME,Maine,Winterport,Waldo,44.655247,-68.886174
11478,ME,Maine,Winthrop,Kennebec,44.314031,-69.973128
11479,ME,Maine,Wiscasset,Lincoln,44.007444,-69.682576
11480,ME,Maine,Woolwich,Sagadahoc,43.950317,-69.789098
11481,ME,Maine,Wytopitlock,Aroostook,45.664476,-68.105541
11482,ME,Maine,Yarmouth,Cumberland,43.800933,-70.174958
11483,ME,Maine,York,York,43.154447,-70.657826
11484,ME,Maine,"York Beach",York,43.171389,-70.609444
11485,ME,Maine,"York Harbor",York,43.136667,-70.646111
11486,MI,Michigan,Acme,"Grand Traverse",44.771944,-85.501389
11487,MI,Michigan,Ada,Kent,42.95661,-85.480959
11488,MI,Michigan,Addison,Lenawee,42.003604,-84.312229
11489,MI,Michigan,Adrian,Lenawee,41.900516,-84.044556
11490,MI,Michigan,Afton,Cheboygan,45.363684,-84.469453
11491,MI,Michigan,Ahmeek,Keweenaw,47.298889,-88.396389
11492,MI,Michigan,Akron,Tuscola,43.584373,-83.539262
11493,MI,Michigan,Alanson,Emmet,45.440545,-84.792421
11494,MI,Michigan,Alba,Antrim,44.974722,-84.968611
11495,MI,Michigan,Albion,Calhoun,42.258073,-84.756052
11496,MI,Michigan,Alden,Antrim,44.877887,-85.2241
11497,MI,Michigan,Alger,Arenac,44.139488,-84.18719
11498,MI,Michigan,Algonac,"Saint Clair",42.630704,-82.560159
11499,MI,Michigan,Allegan,Allegan,42.525609,-85.86608
11500,MI,Michigan,Allen,Hillsdale,41.926419,-84.760782
11501,MI,Michigan,"Allen Park",Wayne,42.25223,-83.212001
11502,MI,Michigan,Allendale,Ottawa,42.971066,-85.924913
11503,MI,Michigan,Allenton,"Saint Clair",42.919864,-82.886809
11504,MI,Michigan,Allouez,Keweenaw,47.287222,-88.409444
11505,MI,Michigan,Alma,Gratiot,43.380877,-84.663484
11506,MI,Michigan,Almont,Lapeer,42.926007,-83.036221
11507,MI,Michigan,Alpena,Alpena,45.079018,-83.4602
11508,MI,Michigan,Alpha,Iron,46.043889,-88.376944
11509,MI,Michigan,Alto,Kent,42.824312,-85.425554
11510,MI,Michigan,Amasa,Iron,46.226667,-88.453333
11511,MI,Michigan,Anchorville,"Saint Clair",42.711817,-82.709392
11512,MI,Michigan,"Ann Arbor",Washtenaw,42.279379,-83.783998
11513,MI,Michigan,Applegate,Sanilac,43.361899,-82.647865
11514,MI,Michigan,Arcadia,Manistee,44.523157,-86.206057
11515,MI,Michigan,Argyle,Sanilac,43.564167,-82.936111
11516,MI,Michigan,Armada,Macomb,42.840903,-82.889905
11517,MI,Michigan,Arnold,Marquette,46.050833,-87.491944
11518,MI,Michigan,Ashley,Gratiot,43.189103,-84.48796
11519,MI,Michigan,Athens,Calhoun,42.102962,-85.231742
11520,MI,Michigan,Atlanta,Montmorency,44.992371,-84.147982
11521,MI,Michigan,"Atlantic Mine",Houghton,47.093663,-88.661318
11522,MI,Michigan,Atlas,Genesee,42.937778,-83.534444
11523,MI,Michigan,Attica,Lapeer,43.054673,-83.166842
11524,MI,Michigan,"Au Gres",Arenac,44.033802,-83.702024
11525,MI,Michigan,"Au Train",Alger,46.428231,-86.779327
11526,MI,Michigan,Auburn,Bay,43.607988,-84.10267
11527,MI,Michigan,"Auburn Hills",Oakland,42.6875,-83.234167
11528,MI,Michigan,Augusta,Kalamazoo,42.356313,-85.354012
11529,MI,Michigan,Avoca,"Saint Clair",43.056424,-82.678141
11530,MI,Michigan,Azalia,Monroe,42.018889,-83.665833
11531,MI,Michigan,"Bad Axe",Huron,43.806745,-83.005378
11532,MI,Michigan,Bailey,Muskegon,43.276768,-85.831318
11533,MI,Michigan,Baldwin,Lake,43.889409,-85.881874
11534,MI,Michigan,Bancroft,Shiawassee,42.881957,-84.120725
11535,MI,Michigan,Bangor,"Van Buren",42.33122,-86.131096
11536,MI,Michigan,Bannister,Gratiot,43.161537,-84.359679
11537,MI,Michigan,Baraga,Baraga,46.790213,-88.495489
11538,MI,Michigan,Barbeau,Chippewa,46.284753,-84.217332
11539,MI,Michigan,"Bark River",Delta,45.705411,-87.240522
11540,MI,Michigan,Baroda,Berrien,41.948818,-86.491274
11541,MI,Michigan,Barryton,Mecosta,43.750651,-85.154654
11542,MI,Michigan,"Barton City",Alcona,44.701956,-83.599372
11543,MI,Michigan,Bath,Clinton,42.820563,-84.454547
11544,MI,Michigan,"Battle Creek",Calhoun,42.3053,-85.1389
11545,MI,Michigan,"Bay City",Bay,43.612165,-83.919885
11546,MI,Michigan,"Bay Port",Huron,43.837744,-83.352461
11547,MI,Michigan,"Bay Shore",Charlevoix,45.318056,-85.258333
11548,MI,Michigan,"Bear Lake",Manistee,44.431125,-86.142497
11549,MI,Michigan,"Beaver Island",Charlevoix,45.722061,-85.531581
11550,MI,Michigan,Beaverton,Gladwin,43.886576,-84.424059
11551,MI,Michigan,Bedford,Calhoun,42.395278,-85.232222
11552,MI,Michigan,Belding,Ionia,43.088546,-85.231272
11553,MI,Michigan,Bellaire,Antrim,44.976469,-85.226495
11554,MI,Michigan,Belleville,Wayne,42.194858,-83.485425
11555,MI,Michigan,Bellevue,Eaton,42.452474,-85.048867
11556,MI,Michigan,Belmont,Kent,43.077934,-85.586769
11557,MI,Michigan,Bentley,Bay,43.886028,-84.144738
11558,MI,Michigan,"Benton Harbor",Berrien,42.108594,-86.423417
11559,MI,Michigan,Benzonia,Benzie,44.595502,-86.096091
11560,MI,Michigan,Bergland,Ontonagon,46.588124,-89.597296
11561,MI,Michigan,Berkley,Oakland,42.502755,-83.188683
11562,MI,Michigan,"Berrien Center",Berrien,41.948439,-86.285039
11563,MI,Michigan,"Berrien Springs",Berrien,41.948002,-86.354013
11564,MI,Michigan,Bessemer,Gogebic,46.480188,-90.051544
11565,MI,Michigan,Beulah,Benzie,44.646002,-86.038346
11566,MI,Michigan,"Big Bay",Marquette,46.815833,-87.728333
11567,MI,Michigan,"Big Rapids",Mecosta,43.689679,-85.479705
11568,MI,Michigan,"Birch Run",Saginaw,43.264868,-83.790287
11569,MI,Michigan,Birmingham,Oakland,42.544396,-83.213255
11570,MI,Michigan,Bitely,Newaygo,43.732132,-85.877799
11571,MI,Michigan,"Black River",Alcona,44.813842,-83.34071
11572,MI,Michigan,Blanchard,Isabella,43.522778,-85.058856
11573,MI,Michigan,Blissfield,Lenawee,41.827636,-83.877257
11574,MI,Michigan,"Bloomfield Hills",Oakland,42.545044,-83.2771
11575,MI,Michigan,Bloomingdale,"Van Buren",42.384232,-85.956757
11576,MI,Michigan,Boon,Wexford,44.291555,-85.614383
11577,MI,Michigan,"Boyne City",Charlevoix,45.205203,-85.018294
11578,MI,Michigan,"Boyne Falls",Charlevoix,45.211563,-84.891584
11579,MI,Michigan,Bradley,Allegan,42.630278,-85.643056
11580,MI,Michigan,Branch,Mason,43.923296,-86.131369
11581,MI,Michigan,Brant,Saginaw,43.25484,-84.297849
11582,MI,Michigan,Breckenridge,Gratiot,43.393463,-84.502319
11583,MI,Michigan,Breedsville,"Van Buren",42.346389,-86.073056
11584,MI,Michigan,Brethren,Manistee,44.296596,-85.996396
11585,MI,Michigan,Bridgeport,Saginaw,43.355309,-83.854906
11586,MI,Michigan,Bridgewater,Washtenaw,42.160833,-83.902222
11587,MI,Michigan,Bridgman,Berrien,41.936199,-86.554334
11588,MI,Michigan,Brighton,Livingston,42.529444,-83.780278
11589,MI,Michigan,Brimley,Chippewa,46.411117,-84.563841
11590,MI,Michigan,Britton,Lenawee,41.988713,-83.837722
11591,MI,Michigan,Brohman,Newaygo,43.685278,-85.815833
11592,MI,Michigan,Bronson,Branch,41.864316,-85.183767
11593,MI,Michigan,Brooklyn,Jackson,42.10436,-84.241353
11594,MI,Michigan,"Brown City",Sanilac,43.217073,-82.997836
11595,MI,Michigan,"Bruce Crossing",Ontonagon,46.527956,-89.168028
11596,MI,Michigan,Brutus,Emmet,45.506785,-84.746693
11597,MI,Michigan,Buchanan,Berrien,41.83269,-86.370844
11598,MI,Michigan,Buckley,Wexford,44.519856,-85.693541
11599,MI,Michigan,Burlington,Calhoun,42.123859,-85.105
11600,MI,Michigan,Burnips,Allegan,42.731944,-85.839444
11601,MI,Michigan,"Burr Oak","Saint Joseph",41.845898,-85.334536
11602,MI,Michigan,Burt,Saginaw,43.24043,-83.951073
11603,MI,Michigan,"Burt Lake",Cheboygan,45.440833,-84.711111
11604,MI,Michigan,Burton,Genesee,43.024493,-83.606295
11605,MI,Michigan,Byron,Shiawassee,42.805928,-83.97297
11606,MI,Michigan,"Byron Center",Kent,42.801614,-85.713602
11607,MI,Michigan,Cadillac,Wexford,44.250447,-85.430046
11608,MI,Michigan,Caledonia,Kent,42.796395,-85.562167
11609,MI,Michigan,Calumet,Houghton,47.242721,-88.44272
11610,MI,Michigan,Camden,Hillsdale,41.736149,-84.724497
11611,MI,Michigan,Cannonsburg,Kent,43.053889,-85.469722
11612,MI,Michigan,Canton,Wayne,42.332013,-83.469524
11613,MI,Michigan,Capac,"Saint Clair",43.019976,-82.925188
11614,MI,Michigan,Carleton,Monroe,42.052941,-83.375502
11615,MI,Michigan,Carney,Menominee,45.591738,-87.543896
11616,MI,Michigan,Caro,Tuscola,43.483272,-83.383469
11617,MI,Michigan,"Carp Lake",Emmet,45.742364,-84.773453
11618,MI,Michigan,Carrollton,Saginaw,43.458611,-83.930278
11619,MI,Michigan,"Carson City",Montcalm,43.169496,-84.865334
11620,MI,Michigan,Carsonville,Sanilac,43.425805,-82.602169
11621,MI,Michigan,Casco,"Saint Clair",42.768056,-82.670278
11622,MI,Michigan,Caseville,Huron,43.94292,-83.265924
11623,MI,Michigan,Casnovia,Muskegon,43.23815,-85.825394
11624,MI,Michigan,Caspian,Iron,46.064167,-88.631389
11625,MI,Michigan,"Cass City",Tuscola,43.579677,-83.173264
11626,MI,Michigan,Cassopolis,Cass,41.896805,-85.992273
11627,MI,Michigan,Cedar,Leelanau,44.836953,-85.745344
11628,MI,Michigan,"Cedar Lake",Montcalm,43.406111,-84.975
11629,MI,Michigan,"Cedar Springs",Kent,43.22148,-85.545238
11630,MI,Michigan,Cedarville,Mackinac,46.002449,-84.348823
11631,MI,Michigan,"Cement City",Lenawee,42.060395,-84.325423
11632,MI,Michigan,"Center Line",Macomb,42.47879,-83.02477
11633,MI,Michigan,"Central Lake",Antrim,45.074796,-85.267285
11634,MI,Michigan,Centreville,"Saint Joseph",41.921685,-85.496299
11635,MI,Michigan,Ceresco,Calhoun,42.212741,-85.11285
11636,MI,Michigan,Champion,Marquette,46.468497,-87.830587
11637,MI,Michigan,Channing,Dickinson,46.154562,-88.077221
11638,MI,Michigan,Charlevoix,Charlevoix,45.29934,-85.245298
11639,MI,Michigan,Charlotte,Eaton,42.570169,-84.835181
11640,MI,Michigan,Chase,Lake,43.868172,-85.619639
11641,MI,Michigan,Chassell,Houghton,47.002038,-88.554554
11642,MI,Michigan,Chatham,Alger,46.294821,-86.758934
11643,MI,Michigan,Cheboygan,Cheboygan,45.608038,-84.48672
11644,MI,Michigan,Chelsea,Washtenaw,42.320692,-84.033392
11645,MI,Michigan,Chesaning,Saginaw,43.182387,-84.112156
11646,MI,Michigan,"Chippewa Lake",Mecosta,43.743889,-85.297222
11647,MI,Michigan,Clare,Clare,43.822318,-84.763463
11648,MI,Michigan,Clarklake,Jackson,42.123503,-84.352056
11649,MI,Michigan,Clarkston,Oakland,42.721637,-83.405658
11650,MI,Michigan,Clarksville,Ionia,42.830177,-85.249384
11651,MI,Michigan,Clawson,Oakland,42.536468,-83.150317
